cidade,estado,id,nome,segmento
Belo Oriente,MG,2773,Empresa 2773,Jóias e Bijuterias
Capitólio,MG,2774,Empresa 2774,Alimentos / Bebida
Pedro Gomes,MS,2775,Empresa 2775,Outro
Sena Madureira,AC,2776,Empresa 2776,Materiais de Construção
Coqueiral,MG,2777,Empresa 2777,Pet-Shop
Lagoa Santa,GO,2778,Empresa 2778,Alimentos / Bebida
Paraúna,GO,2779,Empresa 2779,Máquinas / Equipamentos
Cajuru,SP,2780,Empresa 2780,Móveis
Luiziânia,SP,2781,Empresa 2781,Alimentos / Bebida
Lagoa do Sítio,PI,2782,Empresa 2782,Informática
Camocim,CE,2783,Empresa 2783,Alimentos / Bebida
Tijucas do Sul,PR,2784,Empresa 2784,Decoração / Cama / Mesa / Banho
Esmeralda,RS,2785,Empresa 2785,Outro
Anapurus,MA,2786,Empresa 2786,Outro
Nova Esperança,PR,2787,Empresa 2787,Medicamentos
Marcionílio Souza,BA,2788,Empresa 2788,Eletrônicos / Eletrodomésticos
Coroados,SP,2789,Empresa 2789,Cosméticos / Perfumaria / Higiene
Centro Novo do Maranhão,MA,2790,Empresa 2790,Alimentos / Bebida
Glorinha,RS,2791,Empresa 2791,Materiais de Construção
Harmonia,RS,2792,Empresa 2792,Utilidades
Correntes,PE,2793,Empresa 2793,Alimentos / Bebida
Vianópolis,GO,2794,Empresa 2794,Materiais de Construção
Ponta Porã,MS,2795,Empresa 2795,Alimentos / Bebida
Miraí,MG,2796,Empresa 2796,Outro
Morro Cabeça no Tempo,PI,2797,Empresa 2797,Alimentos / Bebida
Capitão Andrade,MG,2798,Empresa 2798,Materiais de Construção
Santa Leopoldina,ES,2799,Empresa 2799,Confecção / Textil
Ibirarema,SP,2800,Empresa 2800,Informática
Bayeux,PB,2801,Empresa 2801,Alimentos / Bebida
São José do Jacuípe,BA,2802,Empresa 2802,Cosméticos / Perfumaria / Higiene
Mocajuba,PA,2803,Empresa 2803,Confecção / Textil
Rondon do Pará,PA,2804,Empresa 2804,Informática
Ituporanga,SC,2805,Empresa 2805,Confecção / Textil
Campo Alegre,AL,2806,Empresa 2806,Decoração / Cama / Mesa / Banho
Sombrio,SC,2807,Empresa 2807,Outro
Peritoró,MA,2808,Empresa 2808,Cosméticos / Perfumaria / Higiene
Rolante,RS,2809,Empresa 2809,Outro
Castilho,SP,2810,Empresa 2810,Cosméticos / Perfumaria / Higiene
Ibipitanga,BA,2811,Empresa 2811,Outro
Pontalinda,SP,2812,Empresa 2812,Alimentos / Bebida
Assaí,PR,2813,Empresa 2813,Informática
Santana de Pirapama,MG,2814,Empresa 2814,Alimentos / Bebida
Campo Bonito,PR,2815,Empresa 2815,Cosméticos / Perfumaria / Higiene
Aurelino Leal,BA,2816,Empresa 2816,Alimentos / Bebida
Juruena,MT,2817,Empresa 2817,Eletrônicos / Eletrodomésticos
Estrela do Norte,SP,2818,Empresa 2818,Materiais de Construção
São Domingos do Sul,RS,2819,Empresa 2819,Outro
Congo,PB,2820,Empresa 2820,Outro
Joanésia,MG,2821,Empresa 2821,Calçados
Macaúbas,BA,2822,Empresa 2822,Outro
Santo Antônio do Itambé,MG,2823,Empresa 2823,Informática
Borborema,PB,2824,Empresa 2824,Móveis
Mortugaba,BA,2825,Empresa 2825,Alimentos / Bebida
Jeriquara,SP,2826,Empresa 2826,Informática
Cipotânea,MG,2827,Empresa 2827,Cosméticos / Perfumaria / Higiene
Caçador,SC,2828,Empresa 2828,Alimentos / Bebida
Sambaíba,MA,2829,Empresa 2829,Alimentos / Bebida
Baía da Traição,PB,2830,Empresa 2830,Alimentos / Bebida
Francisco Sá,MG,2831,Empresa 2831,Alimentos / Bebida
Iguape,SP,2832,Empresa 2832,Alimentos / Bebida
Arraial do Cabo,RJ,2833,Empresa 2833,Materiais de Construção
Itapiranga,AM,2834,Empresa 2834,Limpeza / Higiene
João Pessoa,PB,2835,Empresa 2835,Autopeças
Boqueirão do Leão,RS,2836,Empresa 2836,Outro
Itaocara,RJ,2837,Empresa 2837,Medicamentos
Florestópolis,PR,2838,Empresa 2838,Confecção / Textil
Ijuí,RS,2839,Empresa 2839,Limpeza / Higiene
Iaras,SP,2840,Empresa 2840,Pet-Shop
Mar de Espanha,MG,2841,Empresa 2841,Confecção / Textil
Brotas de Macaúbas,BA,2842,Empresa 2842,Decoração / Cama / Mesa / Banho
Mesópolis,SP,2843,Empresa 2843,Alimentos / Bebida
São José do Egito,PE,2844,Empresa 2844,Embalagens
Santa Helena de Goiás,GO,2845,Empresa 2845,Outro
Cuité de Mamanguape,PB,2846,Empresa 2846,Confecção / Textil
Santa Cruz do Escalvado,MG,2847,Empresa 2847,Alimentos / Bebida
Nova Odessa,SP,2848,Empresa 2848,Materiais de Construção
Brasilândia,MS,2849,Empresa 2849,Outro
Mogi Guaçu,SP,2850,Empresa 2850,Informática
Coroaci,MG,2851,Empresa 2851,Cosméticos / Perfumaria / Higiene
Vargem Alta,ES,2852,Empresa 2852,Alimentos / Bebida
Santo Cristo,RS,2853,Empresa 2853,Alimentos / Bebida
Uiramutã,RR,2854,Empresa 2854,Medicamentos
Santa Terezinha,SC,2855,Empresa 2855,Materiais de Construção
Meridiano,SP,2856,Empresa 2856,Alimentos / Bebida
Alto Rio Novo,ES,2857,Empresa 2857,Alimentos / Bebida
Trizidela do Vale,MA,2858,Empresa 2858,Alimentos / Bebida
Ibitiara,BA,2859,Empresa 2859,Cosméticos / Perfumaria / Higiene
Piedade de Caratinga,MG,2860,Empresa 2860,Cosméticos / Perfumaria / Higiene
Divisa Nova,MG,2861,Empresa 2861,Alimentos / Bebida
Igrapiúna,BA,2862,Empresa 2862,Alimentos / Bebida
Alegrete do Piauí,PI,2863,Empresa 2863,Materiais de Construção
Pitangui,MG,2864,Empresa 2864,Informática
Cachoeirinha,TO,2865,Empresa 2865,Outro
Riacho dos Machados,MG,2866,Empresa 2866,Cosméticos / Perfumaria / Higiene
Miraíma,CE,2867,Empresa 2867,Alimentos / Bebida
Avanhandava,SP,2868,Empresa 2868,Alimentos / Bebida
Pirapó,RS,2869,Empresa 2869,Informática
Paraná,RN,2870,Empresa 2870,Limpeza / Higiene
Sambaíba,MA,2871,Empresa 2871,Confecção / Textil
São José dos Pinhais,PR,2872,Empresa 2872,Alimentos / Bebida
São Domingos do Norte,ES,2873,Empresa 2873,Informática
Eugenópolis,MG,2874,Empresa 2874,Alimentos / Bebida
Pilões,PB,2875,Empresa 2875,Pet-Shop
Primavera,PE,2876,Empresa 2876,Pet-Shop
Dom Cavati,MG,2877,Empresa 2877,Outro
Aragarças,GO,2878,Empresa 2878,Confecção / Textil
São João Batista,MA,2879,Empresa 2879,Embalagens
Quartel Geral,MG,2880,Empresa 2880,Cosméticos / Perfumaria / Higiene
Mato Queimado,RS,2881,Empresa 2881,Alimentos / Bebida
Lagoa do Tocantins,TO,2882,Empresa 2882,Informática
Esperantina,TO,2883,Empresa 2883,Materiais de Construção
Tenente Laurentino Cruz,RN,2884,Empresa 2884,Alimentos / Bebida
Pão de Açúcar,AL,2885,Empresa 2885,Limpeza / Higiene
Cotriguaçu,MT,2886,Empresa 2886,Outro
Aimorés,MG,2887,Empresa 2887,Outro
Novo Santo Antônio,PI,2888,Empresa 2888,Cosméticos / Perfumaria / Higiene
Nova Aurora,GO,2889,Empresa 2889,Cosméticos / Perfumaria / Higiene
Alto Paraná,PR,2890,Empresa 2890,Alimentos / Bebida
Cocal do Sul,SC,2891,Empresa 2891,Alimentos / Bebida
Anicuns,GO,2892,Empresa 2892,Alimentos / Bebida
Nova Módica,MG,2893,Empresa 2893,Limpeza / Higiene
Manaíra,PB,2894,Empresa 2894,Utilidades
Marilândia,ES,2895,Empresa 2895,Informática
Turiúba,SP,2896,Empresa 2896,Jóias e Bijuterias
Água Fria de Goiás,GO,2897,Empresa 2897,Informática
Nova Marilândia,MT,2898,Empresa 2898,Medicamentos
Sombrio,SC,2899,Empresa 2899,Outro
Ibirajuba,PE,2900,Empresa 2900,Móveis
Nova Ubiratã,MT,2901,Empresa 2901,Embalagens
Luiziânia,SP,2902,Empresa 2902,Decoração / Cama / Mesa / Banho
Tapes,RS,2903,Empresa 2903,Informática
Tijucas do Sul,PR,2904,Empresa 2904,Outro
Ibaiti,PR,2905,Empresa 2905,Alimentos / Bebida
Corumbiara,RO,2906,Empresa 2906,Informática
Coari,AM,2907,Empresa 2907,Informática
Iepê,SP,2908,Empresa 2908,Cosméticos / Perfumaria / Higiene
Assis,SP,2909,Empresa 2909,Decoração / Cama / Mesa / Banho
Monte das Gameleiras,RN,2910,Empresa 2910,Outro
Soledade de Minas,MG,2911,Empresa 2911,Alimentos / Bebida
Senador Georgino Avelino,RN,2912,Empresa 2912,Outro
Delfinópolis,MG,2913,Empresa 2913,Eletrônicos / Eletrodomésticos
Santo Estêvão,BA,2914,Empresa 2914,Calçados
Douradina,MS,2915,Empresa 2915,Informática
Embaúba,SP,2916,Empresa 2916,Materiais de Construção
Paulo Lopes,SC,2917,Empresa 2917,Informática
Cocos,BA,2918,Empresa 2918,Informática
São Francisco,MG,2919,Empresa 2919,Cosméticos / Perfumaria / Higiene
Itamaraju,BA,2920,Empresa 2920,Materiais de Construção
Murici,AL,2921,Empresa 2921,Outro
Garibaldi,RS,2922,Empresa 2922,Embalagens
São Geraldo do Baixio,MG,2923,Empresa 2923,Informática
São Mateus do Sul,PR,2924,Empresa 2924,Materiais de Construção
Banzaê,BA,2925,Empresa 2925,Outro
Artur Nogueira,SP,2926,Empresa 2926,Informática
Cândido Godói,RS,2927,Empresa 2927,Cosméticos / Perfumaria / Higiene
Itaobim,MG,2928,Empresa 2928,Alimentos / Bebida
Marialva,PR,2929,Empresa 2929,Alimentos / Bebida
Tracunhaém,PE,2930,Empresa 2930,Alimentos / Bebida
Pirassununga,SP,2931,Empresa 2931,Informática
Santo Antônio do Pinhal,SP,2932,Empresa 2932,Confecção / Textil
Santana do Seridó,RN,2933,Empresa 2933,Cosméticos / Perfumaria / Higiene
Campos Novos Paulista,SP,2934,Empresa 2934,Outro
Cruz Machado,PR,2935,Empresa 2935,Outro
Barra do Bugres,MT,2936,Empresa 2936,Alimentos / Bebida
Feira Grande,AL,2937,Empresa 2937,Alimentos / Bebida
Porto de Moz,PA,2938,Empresa 2938,Informática
Boa Esperança do Sul,SP,2939,Empresa 2939,Alimentos / Bebida
Jussari,BA,2940,Empresa 2940,Alimentos / Bebida
João Ramalho,SP,2941,Empresa 2941,Informática
Inúbia Paulista,SP,2942,Empresa 2942,Informática
Terra Boa,PR,2943,Empresa 2943,Alimentos / Bebida
Marcelino Ramos,RS,2944,Empresa 2944,Informática
Faxinal,PR,2945,Empresa 2945,Confecção / Textil
Mercês,MG,2946,Empresa 2946,Decoração / Cama / Mesa / Banho
Capitólio,MG,2947,Empresa 2947,Outro
Xambioá,TO,2948,Empresa 2948,Informática
Jandaíra,BA,2949,Empresa 2949,Alimentos / Bebida
Jacinto Machado,SC,2950,Empresa 2950,Alimentos / Bebida
Cachoeira de Pajeú,MG,2951,Empresa 2951,Alimentos / Bebida
Eugenópolis,MG,2952,Empresa 2952,Outro
Igarapé-Açu,PA,2953,Empresa 2953,Informática
Olho d'Água,PB,2954,Empresa 2954,Limpeza / Higiene
Crisólita,MG,2955,Empresa 2955,Autopeças
Cafeara,PR,2956,Empresa 2956,Brinquedos
Jussara,BA,2957,Empresa 2957,Móveis
Carmo do Cajuru,MG,2958,Empresa 2958,Cosméticos / Perfumaria / Higiene
São João do Manhuaçu,MG,2959,Empresa 2959,Informática
Assunção,PB,2960,Empresa 2960,Informática
Brasópolis,MG,2961,Empresa 2961,Calçados
Cônego Marinho,MG,2962,Empresa 2962,Alimentos / Bebida
Presidente Bernardes,MG,2963,Empresa 2963,Outro
São Domingos do Cariri,PB,2964,Empresa 2964,Cosméticos / Perfumaria / Higiene
Vila Nova do Piauí,PI,2965,Empresa 2965,Eletrônicos / Eletrodomésticos
Ocauçu,SP,2966,Empresa 2966,Eletrônicos / Eletrodomésticos
Mauá da Serra,PR,2967,Empresa 2967,Confecção / Textil
Gonzaga,MG,2968,Empresa 2968,Máquinas / Equipamentos
Sertânia,PE,2969,Empresa 2969,Outro
Sena Madureira,AC,2970,Empresa 2970,Cosméticos / Perfumaria / Higiene
Biguaçu,SC,2971,Empresa 2971,Calçados
Arroio do Sal,RS,2972,Empresa 2972,Cosméticos / Perfumaria / Higiene
Buritirama,BA,2973,Empresa 2973,Outro
Iraí de Minas,MG,2974,Empresa 2974,Outro
Apiúna,SC,2975,Empresa 2975,Utilidades
Douradoquara,MG,2976,Empresa 2976,Informática
Satubinha,MA,2977,Empresa 2977,Cosméticos / Perfumaria / Higiene
Agudos,SP,2978,Empresa 2978,Outro
Itacajá,TO,2979,Empresa 2979,Outro
Cametá,PA,2980,Empresa 2980,Alimentos / Bebida
Chaval,CE,2981,Empresa 2981,Outro
Erebango,RS,2982,Empresa 2982,Brinquedos
São Miguel da Boa Vista,SC,2983,Empresa 2983,Informática
Progresso,RS,2984,Empresa 2984,Confecção / Textil
Serraria,PB,2985,Empresa 2985,Alimentos / Bebida
Tartarugalzinho,AP,2986,Empresa 2986,Alimentos / Bebida
Diamante D'Oeste,PR,2987,Empresa 2987,Alimentos / Bebida
São João de Iracema,SP,2988,Empresa 2988,Cosméticos / Perfumaria / Higiene
Saúde,BA,2989,Empresa 2989,Autopeças
Alfredo Wagner,SC,2990,Empresa 2990,Jóias e Bijuterias
Lindolfo Collor,RS,2991,Empresa 2991,Alimentos / Bebida
Nova Canaã Paulista,SP,2992,Empresa 2992,Alimentos / Bebida
Pereiro,CE,2993,Empresa 2993,Materiais de Construção
Novo Horizonte do Sul,MS,2994,Empresa 2994,Alimentos / Bebida
Rio Bonito,RJ,2995,Empresa 2995,Outro
Siriri,SE,2996,Empresa 2996,Confecção / Textil
Itaipulândia,PR,2997,Empresa 2997,Alimentos / Bebida
São Sebastião da Vargem Alegre,MG,2998,Empresa 2998,Materiais de Construção
Nova Iguaçu de Goiás,GO,2999,Empresa 2999,Autopeças
Lajeado Novo,MA,3000,Empresa 3000,Outro
Bonfinópolis,GO,3001,Empresa 3001,Outro
Vila Velha,ES,3002,Empresa 3002,Utilidades
Piedade de Caratinga,MG,3003,Empresa 3003,Cosméticos / Perfumaria / Higiene
Jaguaré,ES,3004,Empresa 3004,Medicamentos
Rio de Contas,BA,3005,Empresa 3005,Calçados
Porecatu,PR,3006,Empresa 3006,Cosméticos / Perfumaria / Higiene
Rincão,SP,3007,Empresa 3007,Confecção / Textil
Luiziânia,SP,3008,Empresa 3008,Máquinas / Equipamentos
Porto Alegre do Norte,MT,3009,Empresa 3009,Alimentos / Bebida
Lagoa da Prata,MG,3010,Empresa 3010,Outro
Heitoraí,GO,3011,Empresa 3011,Confecção / Textil
Mambaí,GO,3012,Empresa 3012,Embalagens
Rialma,GO,3013,Empresa 3013,Alimentos / Bebida
Cláudio,MG,3014,Empresa 3014,Autopeças
Bálsamo,SP,3015,Empresa 3015,Outro
Nuporanga,SP,3016,Empresa 3016,Alimentos / Bebida
Morro Cabeça no Tempo,PI,3017,Empresa 3017,Alimentos / Bebida
Vereda,BA,3018,Empresa 3018,Alimentos / Bebida
Brejo dos Santos,PB,3019,Empresa 3019,Jóias e Bijuterias
Mossâmedes,GO,3020,Empresa 3020,Informática
Marinópolis,SP,3021,Empresa 3021,Informática
Motuca,SP,3022,Empresa 3022,Autopeças
Rondon do Pará,PA,3023,Empresa 3023,Autopeças
Cravolândia,BA,3024,Empresa 3024,Informática
Nova Bréscia,RS,3025,Empresa 3025,Pet-Shop
São Brás,AL,3026,Empresa 3026,Alimentos / Bebida
Macapá,AP,3027,Empresa 3027,Confecção / Textil
Herveiras,RS,3028,Empresa 3028,Informática
Jiquiriçá,BA,3029,Empresa 3029,Calçados
Jeremoabo,BA,3030,Empresa 3030,Alimentos / Bebida
Nova Candelária,RS,3031,Empresa 3031,Utilidades
Praia Grande,SP,3032,Empresa 3032,Autopeças
Presidente Kennedy,ES,3033,Empresa 3033,Confecção / Textil
Piedade de Ponte Nova,MG,3034,Empresa 3034,Cosméticos / Perfumaria / Higiene
Morro do Pilar,MG,3035,Empresa 3035,Confecção / Textil
Boa Vista do Buricá,RS,3036,Empresa 3036,Calçados
Itapororoca,PB,3037,Empresa 3037,Confecção / Textil
Jacobina do Piauí,PI,3038,Empresa 3038,Materiais de Construção
São Bento Abade,MG,3039,Empresa 3039,Confecção / Textil
Água Santa,RS,3040,Empresa 3040,Áudio / Música / Som
Itaguaçu da Bahia,BA,3041,Empresa 3041,Embalagens
Tucuruí,PA,3042,Empresa 3042,Brinquedos
São Pedro do Piauí,PI,3043,Empresa 3043,Outro
Tupaciguara,MG,3044,Empresa 3044,Medicamentos
Paripiranga,BA,3045,Empresa 3045,Limpeza / Higiene
Doutor Ricardo,RS,3046,Empresa 3046,Decoração / Cama / Mesa / Banho
Doutor Pedrinho,SC,3047,Empresa 3047,Alimentos / Bebida
Santa Luzia do Pará,PA,3048,Empresa 3048,Embalagens
Linha Nova,RS,3049,Empresa 3049,Outro
São Miguel dos Milagres,AL,3050,Empresa 3050,Outro
Itapiratins,TO,3051,Empresa 3051,Informática
Bom Jesus do Norte,ES,3052,Empresa 3052,Alimentos / Bebida
Jacinto Machado,SC,3053,Empresa 3053,Informática
Itatinga,SP,3054,Empresa 3054,Informática
Canarana,BA,3055,Empresa 3055,Alimentos / Bebida
Japeri,RJ,3056,Empresa 3056,Cosméticos / Perfumaria / Higiene
Pedra Bonita,MG,3057,Empresa 3057,Áudio / Música / Som
Alfredo Marcondes,SP,3058,Empresa 3058,Máquinas / Equipamentos
Espírito Santo do Pinhal,SP,3059,Empresa 3059,Outro
Lençóis,BA,3060,Empresa 3060,Cosméticos / Perfumaria / Higiene
Igreja Nova,AL,3061,Empresa 3061,Áudio / Música / Som
Iepê,SP,3062,Empresa 3062,Alimentos / Bebida
Conceição do Castelo,ES,3063,Empresa 3063,Alimentos / Bebida
Diamante,PB,3064,Empresa 3064,Cosméticos / Perfumaria / Higiene
Cachoeiro de Itapemirim,ES,3065,Empresa 3065,Cosméticos / Perfumaria / Higiene
São Nicolau,RS,3066,Empresa 3066,Alimentos / Bebida
São José da Vitória,BA,3067,Empresa 3067,Alimentos / Bebida
Paiçandu,PR,3068,Empresa 3068,Outro
Monsenhor Hipólito,PI,3069,Empresa 3069,Materiais de Construção
Iguaraçu,PR,3070,Empresa 3070,Informática
Amaturá,AM,3071,Empresa 3071,Alimentos / Bebida
Rio Negro,PR,3072,Empresa 3072,Outro
São Domingos do Cariri,PB,3073,Empresa 3073,Decoração / Cama / Mesa / Banho
Santo Antônio,RN,3074,Empresa 3074,Limpeza / Higiene
Quiterianópolis,CE,3075,Empresa 3075,Informática
Campos Altos,MG,3076,Empresa 3076,Outro
Jordão,AC,3077,Empresa 3077,Confecção / Textil
Salgado Filho,PR,3078,Empresa 3078,Outro
Carmo da Cachoeira,MG,3079,Empresa 3079,Eletrônicos / Eletrodomésticos
Guararapes,SP,3080,Empresa 3080,Decoração / Cama / Mesa / Banho
Pastos Bons,MA,3081,Empresa 3081,Cosméticos / Perfumaria / Higiene
Ariquemes,RO,3082,Empresa 3082,Outro
Tocantinópolis,TO,3083,Empresa 3083,Embalagens
Alta Floresta D'Oeste,RO,3084,Empresa 3084,Informática
Barra Funda,RS,3085,Empresa 3085,Brinquedos
Ibitiara,BA,3086,Empresa 3086,Alimentos / Bebida
Apodi,RN,3087,Empresa 3087,Eletrônicos / Eletrodomésticos
Camboriú,SC,3088,Empresa 3088,Alimentos / Bebida
Pedra Bela,SP,3089,Empresa 3089,Informática
Icaraí de Minas,MG,3090,Empresa 3090,Brinquedos
Canapi,AL,3091,Empresa 3091,Outro
Barão de Melgaço,MT,3092,Empresa 3092,Materiais de Construção
Nova Pádua,RS,3093,Empresa 3093,Outro
Campo Novo de Rondônia,RO,3094,Empresa 3094,Outro
Canaã dos Carajás,PA,3095,Empresa 3095,Limpeza / Higiene
São José dos Ramos,PB,3096,Empresa 3096,Pet-Shop
Jijoca de Jericoacoara,CE,3097,Empresa 3097,Alimentos / Bebida
Itaúna do Sul,PR,3098,Empresa 3098,Outro
Alto Paraíso de Goiás,GO,3099,Empresa 3099,Informática
Timburi,SP,3100,Empresa 3100,Utilidades
Cássia dos Coqueiros,SP,3101,Empresa 3101,Calçados
Nazaré,TO,3102,Empresa 3102,Outro
Barreiros,PE,3103,Empresa 3103,Alimentos / Bebida
Estrela do Sul,MG,3104,Empresa 3104,Cosméticos / Perfumaria / Higiene
Nazária,PI,3105,Empresa 3105,Outro
Corumbiara,RO,3106,Empresa 3106,Confecção / Textil
Guarani das Missões,RS,3107,Empresa 3107,Alimentos / Bebida
Belmiro Braga,MG,3108,Empresa 3108,Confecção / Textil
Marcelino Ramos,RS,3109,Empresa 3109,Cosméticos / Perfumaria / Higiene
Lajes,RN,3110,Empresa 3110,Alimentos / Bebida
Bocaiúva do Sul,PR,3111,Empresa 3111,Calçados
Itaberá,SP,3112,Empresa 3112,Alimentos / Bebida
Dueré,TO,3113,Empresa 3113,Outro
Tucano,BA,3114,Empresa 3114,Informática
Jampruca,MG,3115,Empresa 3115,Alimentos / Bebida
Itatuba,PB,3116,Empresa 3116,Limpeza / Higiene
Catarina,CE,3117,Empresa 3117,Eletrônicos / Eletrodomésticos
Mallet,PR,3118,Empresa 3118,Jóias e Bijuterias
Santa Terezinha,MT,3119,Empresa 3119,Limpeza / Higiene
Assaré,CE,3120,Empresa 3120,Decoração / Cama / Mesa / Banho
Calmon,SC,3121,Empresa 3121,Utilidades
Almino Afonso,RN,3122,Empresa 3122,Eletrônicos / Eletrodomésticos
Sagres,SP,3123,Empresa 3123,Autopeças
Cáceres,MT,3124,Empresa 3124,Calçados
Cerro Largo,RS,3125,Empresa 3125,Pet-Shop
Capinópolis,MG,3126,Empresa 3126,Outro
Itupiranga,PA,3127,Empresa 3127,Outro
Morro Cabeça no Tempo,PI,3128,Empresa 3128,Áudio / Música / Som
Canelinha,SC,3129,Empresa 3129,Calçados
Anicuns,GO,3130,Empresa 3130,Máquinas / Equipamentos
Miradouro,MG,3131,Empresa 3131,Outro
Macaíba,RN,3132,Empresa 3132,Informática
Condeúba,BA,3133,Empresa 3133,Confecção / Textil
Vargem Bonita,SC,3134,Empresa 3134,Confecção / Textil
São Vicente Ferrer,PE,3135,Empresa 3135,Alimentos / Bebida
Porto Seguro,BA,3136,Empresa 3136,Informática
Nossa Senhora das Dores,SE,3137,Empresa 3137,Cosméticos / Perfumaria / Higiene
Mara Rosa,GO,3138,Empresa 3138,Alimentos / Bebida
Presidente Tancredo Neves,BA,3139,Empresa 3139,Alimentos / Bebida
Douradina,PR,3140,Empresa 3140,Informática
Alto Rio Novo,ES,3141,Empresa 3141,Alimentos / Bebida
Planalto,BA,3142,Empresa 3142,Alimentos / Bebida
Jateí,MS,3143,Empresa 3143,Eletrônicos / Eletrodomésticos
Itaporanga,SP,3144,Empresa 3144,Outro
União do Sul,MT,3145,Empresa 3145,Confecção / Textil
Joanópolis,SP,3146,Empresa 3146,Cosméticos / Perfumaria / Higiene
Moeda,MG,3147,Empresa 3147,Decoração / Cama / Mesa / Banho
Cupira,PE,3148,Empresa 3148,Materiais de Construção
Mira Estrela,SP,3149,Empresa 3149,Calçados
Jacupiranga,SP,3150,Empresa 3150,Utilidades
Pedras de Maria da Cruz,MG,3151,Empresa 3151,Outro
Parambu,CE,3152,Empresa 3152,Alimentos / Bebida
Funilândia,MG,3153,Empresa 3153,Informática
Carnaubal,CE,3154,Empresa 3154,Confecção / Textil
Várzea Paulista,SP,3155,Empresa 3155,Brinquedos
Cacequi,RS,3156,Empresa 3156,Alimentos / Bebida
Bom Jardim da Serra,SC,3157,Empresa 3157,Cosméticos / Perfumaria / Higiene
Ouro Branco,MG,3158,Empresa 3158,Informática
São Francisco de Assis,RS,3159,Empresa 3159,Confecção / Textil
Viçosa do Ceará,CE,3160,Empresa 3160,Outro
Guarará,MG,3161,Empresa 3161,Outro
Itaobim,MG,3162,Empresa 3162,Alimentos / Bebida
Carnaubal,CE,3163,Empresa 3163,Outro
Jucuruçu,BA,3164,Empresa 3164,Confecção / Textil
Guapó,GO,3165,Empresa 3165,Alimentos / Bebida
Jatobá,PE,3166,Empresa 3166,Outro
Piancó,PB,3167,Empresa 3167,Limpeza / Higiene
Timon,MA,3168,Empresa 3168,Alimentos / Bebida
Senador Georgino Avelino,RN,3169,Empresa 3169,Alimentos / Bebida
Estrela do Indaiá,MG,3170,Empresa 3170,Confecção / Textil
Contendas do Sincorá,BA,3171,Empresa 3171,Alimentos / Bebida
Boracéia,SP,3172,Empresa 3172,Informática
Pintópolis,MG,3173,Empresa 3173,Alimentos / Bebida
Itatiaiuçu,MG,3174,Empresa 3174,Informática
Edéia,GO,3175,Empresa 3175,Cosméticos / Perfumaria / Higiene
Rio Fortuna,SC,3176,Empresa 3176,Confecção / Textil
Barão,RS,3177,Empresa 3177,Outro
Canápolis,BA,3178,Empresa 3178,Embalagens
Davinópolis,GO,3179,Empresa 3179,Alimentos / Bebida
Viseu,PA,3180,Empresa 3180,Cosméticos / Perfumaria / Higiene
Nazaré,TO,3181,Empresa 3181,Confecção / Textil
Amarante,PI,3182,Empresa 3182,Materiais de Construção
Ararendá,CE,3183,Empresa 3183,Cosméticos / Perfumaria / Higiene
Joca Marques,PI,3184,Empresa 3184,Alimentos / Bebida
Dumont,SP,3185,Empresa 3185,Alimentos / Bebida
Taguatinga,TO,3186,Empresa 3186,Cosméticos / Perfumaria / Higiene
Flores de Goiás,GO,3187,Empresa 3187,Informática
Pinhal de São Bento,PR,3188,Empresa 3188,Outro
